id,username,created_at,lng,lat,text
1517978005808812034,BlackdownPB,Sat Apr 23 21:25:33 +0000 2022,-3.00401279,51.28357003,Congratulations and very best wishes to Jason &amp; Leigh! @breancountryclub #breancountryclub#blackdownphotobooths… https://t.co/lMxzlrrYUm
1517978069306281984,ChibuisiOjukwu,Sat Apr 23 21:25:49 +0000 2022,5.780844,5.551759499999999,- @patorankingfire
1517978068610162688,SigridOlthof,Sat Apr 23 21:25:48 +0000 2022,-2.915427,53.4198785,"@BenvandeWeer @Juventa12Fans @tubantia @SVZW Scherp, Ben! Het was een mooi gesprek met @HermanHaverkate, maar m’n v… https://t.co/egIyUrcH8I"
1517978070241714176,chiguy2500,Sat Apr 23 21:25:49 +0000 2022,-81.37258317,28.56922069,"Brian and I came out to meet the guys for Saturday Night drinks!👍🏽👏🏽🎉 (at @SavoyOrlando in Orlando, FL)… https://t.co/F7Gm4kVzwx"
1517978094736482305,Pichicajes,Sat Apr 23 21:25:55 +0000 2022,-57.6060175,-25.300264,"Más de 200 chicos por día entrenan basquet en el Club Olimpia, desde mini hasta sub 19, es muy lindo ver el crecimi… https://t.co/tqB29NSoK7"
1517978123643543552,persun73,Sat Apr 23 21:26:02 +0000 2022,16.1607609,58.6186142,Drinking a Folkes Pale Ale by Aktiebolaget Centralbryggeriet i Linköping at @scandicsverige — https://t.co/yPuSWNddg2
1517978132573212672,welshbulb,Sat Apr 23 21:26:04 +0000 2022,-3.6731689,51.4875031,Drinking a Pech-Tarine by Stockholm Brewing Co. @ Bulb's Crafty Bar — https://t.co/8zUoXY14Gw
1517978134372569088,Skottydoes,Sat Apr 23 21:26:04 +0000 2022,-97.6694794,30.2767067,Drinking a Rock Paper Sippers by @SHBC_ATX @ Southern Heights Brewing — https://t.co/c40MZzDmHR
1517978136708882433,thiagobennertz,Sat Apr 23 21:26:05 +0000 2022,-49.1096265,-26.8728105,Próximo role em club só daqui a dois anos de novo
1517978142165684230,cggarcia_g,Sat Apr 23 21:26:06 +0000 2022,-79.9458084,32.8012123,Drinking a Huger Street IPA by @palmettobrewing at @palmettobrewing — https://t.co/0gJpx998Na
1517978160972935170,Splitenz71,Sat Apr 23 21:26:10 +0000 2022,10.7540588,59.9176407,Drinking a БПАВК: Almond Pain Au Chocolat by @threehillsbrew @ Café Sara — https://t.co/UQvcelvLA9
1517978168984051712,trip_and_trip,Sat Apr 23 21:26:12 +0000 2022,-77.93796659,25.81791422,Acaba de publicar una foto en CoCo Cay Beach Club https://t.co/ZIUgjKCEsW
1517978175577509888,sfb56,Sat Apr 23 21:26:14 +0000 2022,-2.4373083,53.0982018,Drinking a Scarlet Macaw by @OakhamAles @ Borough Arms — https://t.co/lqzqBPWoxF
1517978199875014670,andersonmra_,Sat Apr 23 21:26:20 +0000 2022,-38.519890000000004,-3.789768,@NoX89636899 @jajogueinocsc @Independiente pequeños nunca serán Ceará Sporting Club!! cuantas tazas de la copa nore… https://t.co/ixDhj5Btfg
